dish_id,total_calories,total_mass,ingredients,split
dish_1560366963,7.56,42.0,ingr_0000000471,train
dish_1563984835,603.979248,461.0,ingr_0000000338;ingr_0000000040;ingr_0000000041;ingr_0000000029;ingr_0000000294;ingr_0000000008;ingr_0000000475;ingr_0000000510,train
dish_1560366460,330.740997,255.0,ingr_0000000521;ingr_0000000517;ingr_0000000189;ingr_0000000515;ingr_0000000335;ingr_0000000027;ingr_0000000291;ingr_0000000124;ingr_0000000161;ingr_0000000094;ingr_0000000201;ingr_0000000462;ingr_0000000122;ingr_0000000023;ingr_0000000471;ingr_0000000312;ingr_0000000014;ingr_0000000133;ingr_0000000520;ingr_0000000126;ingr_0000000524,train
dish_1562010266,581.033081,284.0,ingr_0000000161;ingr_0000000116;ingr_0000000514;ingr_0000000462;ingr_0000000312;ingr_0000000291;ingr_0000000152;ingr_0000000045;ingr_0000000122;ingr_0000000520;ingr_0000000524;ingr_0000000448,train
dish_1560369122,92.058571,183.0,ingr_0000000122;ingr_0000000014;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000201;ingr_0000000036;ingr_0000000073;ingr_0000000189;ingr_0000000112,train
dish_1566402041,231.919998,446.0,ingr_0000000128,train
dish_1564605293,404.167999,152.0,ingr_0000000011,train
dish_1565021185,481.503418,296.0,ingr_0000000337;ingr_0000000161;ingr_0000000291;ingr_0000000342;ingr_0000000128;ingr_0000000039;ingr_0000000312;ingr_0000000050,train
dish_1558638137,60.839996,117.0,ingr_0000000054,train
dish_1562787983,56.760002,149.0,ingr_0000000006;ingr_0000000037,train
dish_1561751958,381.226379,293.0,ingr_0000000515;ingr_0000000023;ingr_0000000021;ingr_0000000332;ingr_0000000312;ingr_0000000291;ingr_0000000161;ingr_0000000518,train
dish_1563913741,353.062378,292.0,ingr_0000000031;ingr_0000000291;ingr_0000000011;ingr_0000000070;ingr_0000000126;ingr_0000000043;ingr_0000000161;ingr_0000000194;ingr_0000000517;ingr_0000000036;ingr_0000000189;ingr_0000000471;ingr_0000000006,train
dish_1558640748,14.5,58.0,ingr_0000000007,train
dish_1562617395,185.899994,125.0,ingr_0000000006;ingr_0000000392,train
dish_1566502472,132.919037,119.0,ingr_0000000457;ingr_0000000122;ingr_0000000161;ingr_0000000126;ingr_0000000031;ingr_0000000189;ingr_0000000036;ingr_0000000094;ingr_0000000205;ingr_0000000291,test
dish_1562691000,326.621704,349.0,ingr_0000000161;ingr_0000000038;ingr_0000000013;ingr_0000000027;ingr_0000000008,test
dish_1565119739,396.804047,461.0,ingr_0000000161;ingr_0000000094;ingr_0000000291;ingr_0000000072;ingr_0000000485;ingr_0000000133;ingr_0000000511;ingr_0000000513;ingr_0000000525;ingr_0000000025;ingr_0000000514;ingr_0000000517;ingr_0000000529;ingr_0000000189,train
dish_1565728453,293.899658,140.0,ingr_0000000133;ingr_0000000122;ingr_0000000161;ingr_0000000189;ingr_0000000025;ingr_0000000513;ingr_0000000291;ingr_0000000011;ingr_0000000094;ingr_0000000520;ingr_0000000524;ingr_0000000518;ingr_0000000514;ingr_0000000036;ingr_0000000525;ingr_0000000511;ingr_0000000028,train
dish_1564169298,187.076355,299.0,ingr_0000000520;ingr_0000000072;ingr_0000000522;ingr_0000000524;ingr_0000000122;ingr_0000000273;ingr_0000000291;ingr_0000000312;ingr_0000000121;ingr_0000000031,train
dish_1563909951,180.602646,188.0,ingr_0000000122;ingr_0000000291;ingr_0000000161;ingr_0000000126;ingr_0000000036;ingr_0000000189;ingr_0000000043;ingr_0000000201;ingr_0000000073,train
dish_1566501041,279.317993,194.0,ingr_0000000012;ingr_0000000045;ingr_0000000036;ingr_0000000148,train
dish_1562008842,355.759705,294.0,ingr_0000000524;ingr_0000000029;ingr_0000000122;ingr_0000000161;ingr_0000000126;ingr_0000000133;ingr_0000000116;ingr_0000000517;ingr_0000000189;ingr_0000000152;ingr_0000000012;ingr_0000000312;ingr_0000000377;ingr_0000000213;ingr_0000000291;ingr_0000000425;ingr_0000000045;ingr_0000000518;ingr_0000000515;ingr_0000000082;ingr_0000000201;ingr_0000000520;ingr_0000000462;ingr_0000000007;ingr_0000000514;ingr_0000000448,train
dish_1566414754,755.496277,533.0,ingr_0000000312;ingr_0000000433;ingr_0000000133;ingr_0000000535;ingr_0000000534;ingr_0000000520;ingr_0000000516;ingr_0000000441;ingr_0000000514;ingr_0000000046;ingr_0000000341;ingr_0000000515;ingr_0000000094;ingr_0000000049;ingr_0000000043;ingr_0000000291;ingr_0000000122;ingr_0000000161;ingr_0000000518;ingr_0000000521;ingr_0000000519;ingr_0000000028;ingr_0000000428,train
dish_1561575996,290.976196,128.0,ingr_0000000189;ingr_0000000148;ingr_0000000513;ingr_0000000525;ingr_0000000012;ingr_0000000025;ingr_0000000011;ingr_0000000291;ingr_0000000133;ingr_0000000511;ingr_0000000094;ingr_0000000161,train
dish_1561578603,180.514832,96.0,ingr_0000000161;ingr_0000000094;ingr_0000000291;ingr_0000000433;ingr_0000000511;ingr_0000000133;ingr_0000000525;ingr_0000000513;ingr_0000000025;ingr_0000000189,train
dish_1563567978,118.96312,114.0,ingr_0000000122;ingr_0000000133;ingr_0000000291;ingr_0000000520;ingr_0000000072;ingr_0000000524;ingr_0000000517;ingr_0000000161;ingr_0000000514;ingr_0000000527;ingr_0000000471;ingr_0000000049,train
dish_1561576051,367.885284,179.0,ingr_0000000028;ingr_0000000025;ingr_0000000122;ingr_0000000441;ingr_0000000515;ingr_0000000514;ingr_0000000341;ingr_0000000161;ingr_0000000518;ingr_0000000516;ingr_0000000291;ingr_0000000428;ingr_0000000433;ingr_0000000312;ingr_0000000012;ingr_0000000513;ingr_0000000148;ingr_0000000189;ingr_0000000046;ingr_0000000519;ingr_0000000521;ingr_0000000520;ingr_0000000525;ingr_0000000094;ingr_0000000011;ingr_0000000511;ingr_0000000133,train
dish_1565638287,357.934662,175.0,ingr_0000000462;ingr_0000000515;ingr_0000000026;ingr_0000000122;ingr_0000000291;ingr_0000000516;ingr_0000000485;ingr_0000000524;ingr_0000000094;ingr_0000000161,train
dish_1561753371,221.257736,103.0,ingr_0000000161;ingr_0000000155;ingr_0000000052;ingr_0000000032;ingr_0000000122;ingr_0000000203;ingr_0000000291;ingr_0000000523;ingr_0000000060;ingr_0000000094,train
dish_1563393182,35.230003,193.0,ingr_0000000485;ingr_0000000027;ingr_0000000021;ingr_0000000031,train
dish_1563389600,451.428009,264.0,ingr_0000000105;ingr_0000000471,test
dish_1568061272,380.394043,415.0,ingr_0000000377;ingr_0000000244;ingr_0000000514;ingr_0000000148;ingr_0000000036;ingr_0000000161;ingr_0000000122;ingr_0000000518;ingr_0000000471;ingr_0000000291;ingr_0000000011;ingr_0000000312;ingr_0000000038;ingr_0000000021;ingr_0000000016,train
dish_1562958998,109.093597,104.0,ingr_0000000515;ingr_0000000377;ingr_0000000049;ingr_0000000541;ingr_0000000312;ingr_0000000448;ingr_0000000523;ingr_0000000122;ingr_0000000520;ingr_0000000094;ingr_0000000291;ingr_0000000161,train
dish_1560456853,405.703369,501.0,ingr_0000000524;ingr_0000000291;ingr_0000000027;ingr_0000000049;ingr_0000000538;ingr_0000000161;ingr_0000000434;ingr_0000000539;ingr_0000000367;ingr_0000000527;ingr_0000000045;ingr_0000000047;ingr_0000000122;ingr_0000000006;ingr_0000000312;ingr_0000000515;ingr_0000000009,train
dish_1561662926,288.335541,213.0,ingr_0000000513;ingr_0000000516;ingr_0000000524;ingr_0000000023;ingr_0000000520;ingr_0000000189;ingr_0000000205;ingr_0000000122;ingr_0000000291;ingr_0000000054;ingr_0000000028;ingr_0000000517;ingr_0000000094;ingr_0000000521;ingr_0000000161;ingr_0000000029;ingr_0000000045;ingr_0000000527,test
dish_1560370137,89.644272,104.0,ingr_0000000189;ingr_0000000515;ingr_0000000014;ingr_0000000291;ingr_0000000029;ingr_0000000045;ingr_0000000030;ingr_0000000531;ingr_0000000126;ingr_0000000161,train
dish_1558636388,24.0,96.0,ingr_0000000007,train
dish_1558633158,34.849998,85.0,ingr_0000000045,train
dish_1564170880,348.557159,230.0,ingr_0000000332;ingr_0000000312;ingr_0000000515;ingr_0000000023;ingr_0000000514;ingr_0000000161;ingr_0000000518;ingr_0000000291,train
dish_1559678405,552.346069,386.0,ingr_0000000525;ingr_0000000122;ingr_0000000189;ingr_0000000094;ingr_0000000133;ingr_0000000161;ingr_0000000126;ingr_0000000032;ingr_0000000526;ingr_0000000291;ingr_0000000031;ingr_0000000025;ingr_0000000036;ingr_0000000027;ingr_0000000511;ingr_0000000513,train
dish_1563564676,50.623695,62.0,ingr_0000000072;ingr_0000000306;ingr_0000000140;ingr_0000000148,train
dish_1562086501,195.360001,132.0,ingr_0000000008,train
dish_1560453275,92.554443,60.0,ingr_0000000520;ingr_0000000036;ingr_0000000518;ingr_0000000516;ingr_0000000122;ingr_0000000291;ingr_0000000521;ingr_0000000524;ingr_0000000312;ingr_0000000161;ingr_0000000028;ingr_0000000514;ingr_0000000021;ingr_0000000485,train
dish_1558725085,54.360001,151.0,ingr_0000000112,train
dish_1565799663,314.811707,591.0,ingr_0000000013;ingr_0000000475;ingr_0000000121;ingr_0000000128;ingr_0000000161;ingr_0000000437,train
dish_1562700906,59.639149,222.0,ingr_0000000161;ingr_0000000021;ingr_0000000291;ingr_0000000007,train
dish_1564086602,130.291,49.0,ingr_0000000011,train
dish_1567024066,228.673996,86.0,ingr_0000000011,train
dish_1558631872,16.02,89.0,ingr_0000000471,train
dish_1558722883,15.0,60.0,ingr_0000000007,train
dish_1565898402,384.799225,229.0,ingr_0000000122;ingr_0000000332;ingr_0000000043;ingr_0000000189;ingr_0000000540;ingr_0000000448;ingr_0000000036;ingr_0000000094;ingr_0000000367;ingr_0000000133;ingr_0000000523;ingr_0000000513;ingr_0000000525;ingr_0000000511;ingr_0000000023;ingr_0000000025;ingr_0000000161;ingr_0000000520;ingr_0000000291;ingr_0000000203,test
dish_1567537212,432.506653,238.0,ingr_0000000025;ingr_0000000027;ingr_0000000122;ingr_0000000535;ingr_0000000508;ingr_0000000072;ingr_0000000094;ingr_0000000291;ingr_0000000189;ingr_0000000161;ingr_0000000026;ingr_0000000498;ingr_0000000203,train
dish_1563909982,370.793976,318.0,ingr_0000000028;ingr_0000000043;ingr_0000000189;ingr_0000000036;ingr_0000000201;ingr_0000000161;ingr_0000000094;ingr_0000000291;ingr_0000000033;ingr_0000000312;ingr_0000000073;ingr_0000000448;ingr_0000000126;ingr_0000000513;ingr_0000000032;ingr_0000000122,train
dish_1562687246,115.4216,61.0,ingr_0000000033;ingr_0000000122;ingr_0000000291;ingr_0000000031;ingr_0000000161;ingr_0000000126;ingr_0000000189;ingr_0000000073,train
dish_1562173381,389.39801,113.0,ingr_0000000039,train
dish_1566851677,354.773834,296.0,ingr_0000000377;ingr_0000000027;ingr_0000000291;ingr_0000000515;ingr_0000000524;ingr_0000000520;ingr_0000000122;ingr_0000000161;ingr_0000000006;ingr_0000000518;ingr_0000000133;ingr_0000000011,test
dish_1565020895,348.126129,416.0,ingr_0000000161;ingr_0000000004;ingr_0000000128;ingr_0000000013;ingr_0000000502;ingr_0000000543;ingr_0000000545;ingr_0000000437,test
dish_1565797645,21.0,70.0,ingr_0000000121,train
dish_1565035746,43.099998,149.0,ingr_0000000094;ingr_0000000007,test
dish_1565033189,578.099976,507.0,ingr_0000000028;ingr_0000000029;ingr_0000000027;ingr_0000000012,train
dish_1558629878,73.839996,142.0,ingr_0000000054,train
dish_1561575410,16.0,64.0,ingr_0000000007,train
dish_1565724620,473.953308,535.0,ingr_0000000161;ingr_0000000514;ingr_0000000518;ingr_0000000485;ingr_0000000027;ingr_0000000524;ingr_0000000433;ingr_0000000122;ingr_0000000028;ingr_0000000133;ingr_0000000291;ingr_0000000520;ingr_0000000529;ingr_0000000036,train
dish_1558719097,19.26,107.0,ingr_0000000471,train
dish_1561739760,452.163513,937.0,ingr_0000000338;ingr_0000000294;ingr_0000000041;ingr_0000000013;ingr_0000000029;ingr_0000000027;ingr_0000000040;ingr_0000000037;ingr_0000000437,train
dish_1560356337,144.716934,119.0,ingr_0000000031;ingr_0000000526;ingr_0000000161;ingr_0000000122;ingr_0000000032;ingr_0000000291;ingr_0000000192;ingr_0000000126;ingr_0000000036;ingr_0000000189,train
dish_1561663580,432.063416,307.0,ingr_0000000028;ingr_0000000517;ingr_0000000023;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000516;ingr_0000000521;ingr_0000000520;ingr_0000000527;ingr_0000000122;ingr_0000000045,test
dish_1557862345,103.949997,63.0,ingr_0000000028,test
dish_1561578394,276.044403,185.0,ingr_0000000525;ingr_0000000012;ingr_0000000291;ingr_0000000030;ingr_0000000011;ingr_0000000511;ingr_0000000133;ingr_0000000189;ingr_0000000513;ingr_0000000025;ingr_0000000338;ingr_0000000471;ingr_0000000319;ingr_0000000161;ingr_0000000094;ingr_0000000031;ingr_0000000006;ingr_0000000033,train
dish_1562774180,164.083557,181.0,ingr_0000000037;ingr_0000000040;ingr_0000000041;ingr_0000000029;ingr_0000000433;ingr_0000000294;ingr_0000000338;ingr_0000000013,test
dish_1558458903,115.620003,20.0,ingr_0000000077,train
dish_1563309237,49.550003,62.0,ingr_0000000033;ingr_0000000012,train
dish_1558641926,80.079994,154.0,ingr_0000000054,train
dish_1562775574,242.477127,387.0,ingr_0000000291;ingr_0000000128;ingr_0000000016;ingr_0000000161;ingr_0000000437;ingr_0000000001;ingr_0000000038;ingr_0000000312,train
dish_1562875833,156.146393,143.0,ingr_0000000515;ingr_0000000539;ingr_0000000538;ingr_0000000434;ingr_0000000047;ingr_0000000049;ingr_0000000312;ingr_0000000527;ingr_0000000122;ingr_0000000045;ingr_0000000367;ingr_0000000291;ingr_0000000161;ingr_0000000524,train
dish_1567023110,46.0,40.0,ingr_0000000012,train
dish_1559843715,176.140015,334.0,ingr_0000000002;ingr_0000000005;ingr_0000000027;ingr_0000000213,train
dish_1561666875,443.862976,359.0,ingr_0000000527;ingr_0000000205;ingr_0000000189;ingr_0000000471;ingr_0000000023;ingr_0000000161;ingr_0000000521;ingr_0000000520;ingr_0000000122;ingr_0000000367;ingr_0000000006;ingr_0000000045;ingr_0000000312;ingr_0000000517;ingr_0000000524;ingr_0000000516;ingr_0000000011;ingr_0000000031;ingr_0000000094;ingr_0000000291;ingr_0000000030;ingr_0000000028;ingr_0000000029,train
dish_1565208562,40.48,92.0,ingr_0000000006,train
dish_1564432191,261.028381,220.0,ingr_0000000291;ingr_0000000367;ingr_0000000030;ingr_0000000029;ingr_0000000189;ingr_0000000031;ingr_0000000392;ingr_0000000094;ingr_0000000161;ingr_0000000007;ingr_0000000038;ingr_0000000312;ingr_0000000471,train
dish_1560370833,177.003006,99.0,ingr_0000000208;ingr_0000000275,train
dish_1563389742,569.417969,556.0,ingr_0000000471;ingr_0000000094;ingr_0000000105;ingr_0000000045;ingr_0000000033,train
dish_1563565354,272.315186,193.0,ingr_0000000133;ingr_0000000049;ingr_0000000205;ingr_0000000046;ingr_0000000421;ingr_0000000341;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000520;ingr_0000000291;ingr_0000000524;ingr_0000000045;ingr_0000000026;ingr_0000000471;ingr_0000000179;ingr_0000000517;ingr_0000000514;ingr_0000000072;ingr_0000000034;ingr_0000000527;ingr_0000000122,test
dish_1558718587,10.25,41.0,ingr_0000000007,test
dish_1561576449,77.0,308.0,ingr_0000000007,train
dish_1559319826,45.029999,79.0,ingr_0000000013,train
dish_1561749711,300.077911,228.0,ingr_0000000332;ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000515;ingr_0000000023;ingr_0000000471;ingr_0000000312,train
dish_1566501382,283.529999,330.0,ingr_0000000012;ingr_0000000094;ingr_0000000471;ingr_0000000402;ingr_0000000045,train
dish_1565972384,432.243896,706.0,ingr_0000000437;ingr_0000000161;ingr_0000000128,train
dish_1562613918,133.659988,207.0,ingr_0000000054;ingr_0000000133;ingr_0000000153;ingr_0000000291;ingr_0000000520;ingr_0000000473;ingr_0000000526;ingr_0000000161;ingr_0000000524;ingr_0000000515;ingr_0000000027;ingr_0000000021;ingr_0000000122,train
dish_1562613285,111.744507,84.0,ingr_0000000070;ingr_0000000054;ingr_0000000515;ingr_0000000520;ingr_0000000161;ingr_0000000526;ingr_0000000291;ingr_0000000425,train
dish_1559581236,296.926727,212.0,ingr_0000000029;ingr_0000000367;ingr_0000000030;ingr_0000000161;ingr_0000000031;ingr_0000000094;ingr_0000000291;ingr_0000000189;ingr_0000000312;ingr_0000000179;ingr_0000000471,train
dish_1565809080,362.740021,485.0,ingr_0000000094;ingr_0000000471;ingr_0000000402;ingr_0000000045;ingr_0000000033,train
dish_1560360030,193.880005,131.0,ingr_0000000008,train
dish_1562008780,180.846405,195.0,ingr_0000000425;ingr_0000000189;ingr_0000000517;ingr_0000000201;ingr_0000000515;ingr_0000000029;ingr_0000000122;ingr_0000000007;ingr_0000000012;ingr_0000000213;ingr_0000000291;ingr_0000000082;ingr_0000000126;ingr_0000000161,train
dish_1562963484,100.539413,80.0,ingr_0000000030;ingr_0000000531;ingr_0000000029;ingr_0000000126;ingr_0000000045;ingr_0000000291;ingr_0000000189;ingr_0000000515;ingr_0000000161,train
dish_1558722473,149.649994,379.0,ingr_0000000471;ingr_0000000007;ingr_0000000054;ingr_0000000045,train
dish_1567020366,111.459381,203.0,ingr_0000000016;ingr_0000000161;ingr_0000000312;ingr_0000000027;ingr_0000000291,train
dish_1558110436,85.629005,69.0,ingr_0000000192,test
dish_1566938059,463.246582,256.0,ingr_0000000133;ingr_0000000092;ingr_0000000291;ingr_0000000011;ingr_0000000520;ingr_0000000525;ingr_0000000161;ingr_0000000155;ingr_0000000021;ingr_0000000335;ingr_0000000046;ingr_0000000377;ingr_0000000122;ingr_0000000511,train
dish_1562947503,438.122009,408.0,ingr_0000000039;ingr_0000000433;ingr_0000000128;ingr_0000000013;ingr_0000000038,train
dish_1562691441,263.870972,232.0,ingr_0000000027;ingr_0000000008;ingr_0000000161;ingr_0000000192,train
dish_1562702469,541.730286,529.0,ingr_0000000338;ingr_0000000377;ingr_0000000007;ingr_0000000189;ingr_0000000094;ingr_0000000030;ingr_0000000471;ingr_0000000025;ingr_0000000291;ingr_0000000121;ingr_0000000012;ingr_0000000513;ingr_0000000319;ingr_0000000031;ingr_0000000161;ingr_0000000511;ingr_0000000033;ingr_0000000133;ingr_0000000525,train
dish_1567022212,89.110001,197.0,ingr_0000000033;ingr_0000000045;ingr_0000000012;ingr_0000000471,train
dish_1564588889,234.494431,346.0,ingr_0000000128;ingr_0000000201;ingr_0000000545;ingr_0000000543;ingr_0000000502,test
dish_1562009934,434.914429,369.0,ingr_0000000377;ingr_0000000029;ingr_0000000122;ingr_0000000524;ingr_0000000126;ingr_0000000520;ingr_0000000023;ingr_0000000515;ingr_0000000189;ingr_0000000012;ingr_0000000133;ingr_0000000213;ingr_0000000291;ingr_0000000425;ingr_0000000518;ingr_0000000161,test
dish_1561577701,258.637756,263.0,ingr_0000000161;ingr_0000000094;ingr_0000000291;ingr_0000000133;ingr_0000000511;ingr_0000000007;ingr_0000000525;ingr_0000000513;ingr_0000000025;ingr_0000000189,train
dish_1567024112,274.075806,116.0,ingr_0000000011;ingr_0000000511;ingr_0000000133;ingr_0000000122;ingr_0000000291;ingr_0000000520;ingr_0000000021;ingr_0000000335;ingr_0000000161;ingr_0000000155;ingr_0000000046;ingr_0000000092;ingr_0000000377,train
dish_1568314857,295.537689,162.0,ingr_0000000291;ingr_0000000025;ingr_0000000513;ingr_0000000525;ingr_0000000042;ingr_0000000189;ingr_0000000094;ingr_0000000133;ingr_0000000511;ingr_0000000161,train
dish_1568318480,1119.280029,587.0,ingr_0000000029;ingr_0000000028;ingr_0000000161;ingr_0000000010;ingr_0000000027,train
dish_1558459395,208.115997,36.0,ingr_0000000077,train
dish_1562689601,20.611706,37.0,ingr_0000000027;ingr_0000000161,train
dish_1562775456,50.16,66.0,ingr_0000000437,train
dish_1564516429,178.982971,186.0,ingr_0000000049;ingr_0000000527;ingr_0000000122;ingr_0000000033;ingr_0000000312;ingr_0000000524;ingr_0000000102;ingr_0000000094;ingr_0000000471;ingr_0000000012;ingr_0000000095;ingr_0000000161;ingr_0000000515;ingr_0000000542;ingr_0000000291;ingr_0000000367,train
dish_1564514997,381.110779,396.0,ingr_0000000094;ingr_0000000367;ingr_0000000033;ingr_0000000291;ingr_0000000515;ingr_0000000514;ingr_0000000161;ingr_0000000524;ingr_0000000102;ingr_0000000045;ingr_0000000095;ingr_0000000527;ingr_0000000122;ingr_0000000049;ingr_0000000312;ingr_0000000542,train
dish_1564428515,484.618347,479.0,ingr_0000000213;ingr_0000000133;ingr_0000000524;ingr_0000000094;ingr_0000000152;ingr_0000000116;ingr_0000000462;ingr_0000000448;ingr_0000000515;ingr_0000000189;ingr_0000000471;ingr_0000000122;ingr_0000000029;ingr_0000000045;ingr_0000000291;ingr_0000000126;ingr_0000000520;ingr_0000000518;ingr_0000000161;ingr_0000000514;ingr_0000000312;ingr_0000000377;ingr_0000000007,train
dish_1565640812,297.929993,234.0,ingr_0000000320;ingr_0000000029;ingr_0000000028,train
dish_1558630006,51.75,75.0,ingr_0000000440,train
dish_1557862829,5.52,24.0,ingr_0000000036,train
dish_1562690917,69.061707,122.0,ingr_0000000027;ingr_0000000161;ingr_0000000013,test
dish_1562871408,271.34198,228.0,ingr_0000000011;ingr_0000000291;ingr_0000000021;ingr_0000000026;ingr_0000000161,train
dish_1557937574,5.59,13.0,ingr_0000000041,test
dish_1563996251,39.5,158.0,ingr_0000000007,train
dish_1565641915,326.76474,190.0,ingr_0000000011;ingr_0000000014;ingr_0000000161;ingr_0000000377,train
dish_1558468731,320.325012,440.0,ingr_0000000029;ingr_0000000042;ingr_0000000028;ingr_0000000046;ingr_0000000027;ingr_0000000021,train
dish_1559841571,18.799999,5.0,ingr_0000000415,train
dish_1562170331,263.830017,400.0,ingr_0000000121;ingr_0000000433;ingr_0000000013;ingr_0000000038,train
dish_1558722398,83.719994,161.0,ingr_0000000054,train
dish_1559061752,192.819992,124.0,ingr_0000000179,train
dish_1560889008,41.293011,84.0,ingr_0000000045;ingr_0000000161;ingr_0000000291;ingr_0000000312,train
dish_1564773826,10.08,56.0,ingr_0000000471,test
dish_1563984167,291.679993,608.0,ingr_0000000128;ingr_0000000037,test
dish_1565724588,266.720245,410.0,ingr_0000000485;ingr_0000000027;ingr_0000000161;ingr_0000000433;ingr_0000000529,train
dish_1558640039,40.18,98.0,ingr_0000000045,train
dish_1562615070,14.471023,50.0,ingr_0000000021;ingr_0000000161;ingr_0000000291,train
dish_1562949162,64.919998,12.0,ingr_0000000004,train
dish_1563996625,342.701141,215.0,ingr_0000000524;ingr_0000000010;ingr_0000000023;ingr_0000000448;ingr_0000000291;ingr_0000000133;ingr_0000000523;ingr_0000000006;ingr_0000000122;ingr_0000000189;ingr_0000000520;ingr_0000000161;ingr_0000000522,train
dish_1563824304,75.800003,122.0,ingr_0000000012;ingr_0000000033;ingr_0000000094,train
dish_1558028194,228.050003,172.0,ingr_0000000004;ingr_0000000458;ingr_0000000005,train
dish_1562173742,81.149994,15.0,ingr_0000000004,train
dish_1561662358,96.551003,91.0,ingr_0000000205,train
dish_1565812116,44.44017,36.0,ingr_0000000126;ingr_0000000291;ingr_0000000161;ingr_0000000201;ingr_0000000189;ingr_0000000515;ingr_0000000517;ingr_0000000312;ingr_0000000124,train
dish_1563566939,286.027252,238.0,ingr_0000000189;ingr_0000000201;ingr_0000000009;ingr_0000000082;ingr_0000000517;ingr_0000000515;ingr_0000000126;ingr_0000000161;ingr_0000000122;ingr_0000000291,test
dish_1558629444,225.459,39.0,ingr_0000000077,train
dish_1562959766,431.126984,307.0,ingr_0000000312;ingr_0000000328;ingr_0000000180;ingr_0000000535;ingr_0000000462;ingr_0000000073;ingr_0000000508;ingr_0000000122;ingr_0000000162;ingr_0000000029;ingr_0000000291;ingr_0000000152;ingr_0000000161;ingr_0000000189;ingr_0000000525;ingr_0000000045;ingr_0000000026,train
dish_1558723123,51.988998,49.0,ingr_0000000205,train
dish_1561404485,511.373352,349.0,ingr_0000000031;ingr_0000000122;ingr_0000000029;ingr_0000000291;ingr_0000000367;ingr_0000000189;ingr_0000000161;ingr_0000000463;ingr_0000000514;ingr_0000000010;ingr_0000000312;ingr_0000000471;ingr_0000000007;ingr_0000000045,train
dish_1560527140,276.665314,138.0,ingr_0000000291;ingr_0000000032;ingr_0000000122;ingr_0000000526;ingr_0000000005;ingr_0000000161;ingr_0000000031;ingr_0000000036;ingr_0000000189;ingr_0000000004;ingr_0000000126,train
dish_1562086564,286.809998,287.0,ingr_0000000375;ingr_0000000008,train
dish_1560787754,72.639999,68.0,ingr_0000000004;ingr_0000000013,train
dish_1563221054,298.877594,170.0,ingr_0000000244;ingr_0000000471;ingr_0000000189;ingr_0000000026;ingr_0000000462;ingr_0000000514;ingr_0000000036;ingr_0000000094;ingr_0000000485;ingr_0000000524;ingr_0000000516;ingr_0000000161;ingr_0000000148;ingr_0000000518;ingr_0000000126;ingr_0000000515;ingr_0000000473;ingr_0000000122;ingr_0000000291;ingr_0000000054,test
dish_1563813501,694.123352,414.0,ingr_0000000052;ingr_0000000039;ingr_0000000038;ingr_0000000312;ingr_0000000004;ingr_0000000291;ingr_0000000008;ingr_0000000161;ingr_0000000016;ingr_0000000437,train
dish_1563563527,322.90625,302.0,ingr_0000000520;ingr_0000000161;ingr_0000000133;ingr_0000000122;ingr_0000000049;ingr_0000000471;ingr_0000000527;ingr_0000000525;ingr_0000000291;ingr_0000000524;ingr_0000000514;ingr_0000000380;ingr_0000000517,train
dish_1558375886,1050.511108,277.0,ingr_0000000077;ingr_0000000039;ingr_0000000440,test
dish_1562871488,321.590912,393.0,ingr_0000000026;ingr_0000000312;ingr_0000000046;ingr_0000000021;ingr_0000000161;ingr_0000000016;ingr_0000000291;ingr_0000000011,train
dish_1558636868,46.248001,8.0,ingr_0000000077,train
dish_1562963084,375.127289,424.0,ingr_0000000377;ingr_0000000515;ingr_0000000448;ingr_0000000520;ingr_0000000122;ingr_0000000433;ingr_0000000049;ingr_0000000471;ingr_0000000312;ingr_0000000161;ingr_0000000094;ingr_0000000073;ingr_0000000523;ingr_0000000291;ingr_0000000541,train
dish_1560975628,348.272644,296.0,ingr_0000000027;ingr_0000000238;ingr_0000000161;ingr_0000000033;ingr_0000000122;ingr_0000000524;ingr_0000000006;ingr_0000000448;ingr_0000000152;ingr_0000000514;ingr_0000000032;ingr_0000000203;ingr_0000000367;ingr_0000000291;ingr_0000000011;ingr_0000000520;ingr_0000000155,test
dish_1565107092,313.440002,444.0,ingr_0000000008;ingr_0000000128,train
dish_1561749750,330.527924,315.0,ingr_0000000471;ingr_0000000291;ingr_0000000027;ingr_0000000518;ingr_0000000161;ingr_0000000515;ingr_0000000023;ingr_0000000332;ingr_0000000312,train
dish_1558381206,342.388,153.0,ingr_0000000440;ingr_0000000077;ingr_0000000039;ingr_0000000029,train
dish_1559578579,142.579987,78.0,ingr_0000000004;ingr_0000000002,test
dish_1566488956,280.888275,489.0,ingr_0000000128;ingr_0000000161;ingr_0000000437;ingr_0000000037,train
dish_1564675240,502.878784,886.0,ingr_0000000121;ingr_0000000161;ingr_0000000440;ingr_0000000128;ingr_0000000437;ingr_0000000475,train
